Body_Level,Gender,Age,Height,Weight,H_Cal_Consump,Veg_Consump,Water_Consump,Smoking,Meal_Count,Fam_Hist,H_Cal_Burn,Phys_Act,Time_E_Dev,Alcohol_Consump_Always,Alcohol_Consump_Frequently,Alcohol_Consump_Sometimes,Alcohol_Consump_no,Food_Between_Meals_Always,Food_Between_Meals_Frequently,Food_Between_Meals_Sometimes,Food_Between_Meals_no,Transport_Automobile,Transport_Bike,Transport_Motorbike,Transport_Public_Transportation,Transport_Walking,BMI
3,1,2.168584332607159,0.624673650332686,1.2229463468410053,1,0.35023118824796273,-0.3366312421921189,0,0.3921391323373054,1,0,-0.4513052868870501,-0.7402739893214108,0,0,1,0,0,0,1,0,1,0,0,0,0,1.0743707481141174
2,1,-0.15350562039324375,0.04450045702368226,-0.17245659234887983,1,0.6707490805613898,1.5788370895651076,0,-0.7078695340510797,1,0,1.3514419939326214,-0.7383433926010816,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.18671251906962127
1,1,-0.3623542938691242,0.5114861373476516,-0.6297175562751279,0,-0.780555062614079,1.604392750815794,0,0.4021545297228099,0,0,-0.02735860585709835,0.5774078595477135,0,0,0,1,0,0,1,0,0,0,0,1,0,-0.8523053753476423
2,0,-0.520558603686323,0.5623518236218781,-0.32787548716036863,1,0.9127493487172513,-0.7661282612427504,0,-1.9955672787646364,1,0,0.3996535973604678,-1.0755002914189622,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.5462538941205184
3,1,-0.1391057059093723,0.565828825654752,1.2429159845293418,1,-0.7660414846702014,-0.058578165089614775,0,0.3445264619573338,1,0,0.6681632659612711,0.3112020431100774,0,0,1,0,0,0,1,0,0,0,0,1,0,1.126036470350941
0,0,-0.856807467610586,-1.7754194763166413,-1.7081843510169878,1,0.6297780547940083,-1.1291937847698896,0,-1.9208989933936598,0,0,-0.9119790313451286,0.5797301954998217,0,0,1,0,0,0,1,0,0,0,0,1,0,-1.4944906843997903
0,0,-0.8369672233207208,-1.0737731481570307,-1.5813958997594153,0,1.0694867403021142,1.604392750815794,0,0.4021545297228099,0,1,1.1566978590383392,-1.0755002914189622,0,0,0,1,0,0,0,1,0,0,0,0,1,-1.5118264292197434
1,1,-0.520558603686323,1.885377518118376,-0.0967776839239271,1,1.0694867403021142,1.604392750815794,0,0.4021545297228099,1,0,1.1566978590383392,0.5774078595477135,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.7387083137179128
2,0,-1.2842120728084203,-1.0331693736576386,-0.8200532249719854,1,0.22505920990445533,-0.008257040986224574,0,-2.127944595073082,1,1,-0.38934716424846655,0.6714765153273777,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.5509704291466155
2,0,1.0003521343119626,-0.5927949125396746,-0.6613521818894881,1,-0.7796929431339203,-1.4089272429554514,0,0.4021545297228099,1,0,-1.1387542617277624,-1.0755002914189622,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.5164761291249664
0,1,-1.1533758429551184,0.9342219468155676,-1.1245902948869573,1,-0.780555062614079,-0.008257040986224574,0,1.6672040921207558,1,0,1.1566978590383392,0.5774078595477135,0,0,0,1,0,1,0,0,0,0,0,1,0,-1.4853929625225573
0,1,-0.9951715331379196,1.5197004745333937,-1.0103888936688428,1,1.0694867403021142,-0.008257040986224574,0,1.6672040921207558,1,0,1.1566978590383392,-1.0755002914189622,0,0,0,1,0,0,1,0,1,0,0,0,0,-1.5067733696667938
3,1,1.0043638792003067,-0.2231335839504564,0.5886040811118087,1,0.9560551272399134,-1.2149786904447981,0,-0.6878437994783204,1,0,0.18791588408200596,0.211082090589724,0,0,0,1,0,0,1,0,0,0,0,1,0,0.8046618149790892
3,0,2.0853326368563643,-1.6041797682964256,-0.39817356816412747,1,-0.780555062614079,-0.7319078326607116,0,0.10513733811608354,1,0,0.3870623409127697,-1.0755002914189622,0,0,1,0,0,0,1,0,1,0,0,0,0,0.2494248518979143
3,0,0.15804739256424474,-0.16454240075820337,0.6939590611202309,1,1.0694867403021142,-1.13841169097983,0,0.4021545297228099,1,0,-0.9339870888581401,0.48961860183357125,0,0,1,0,0,0,1,0,0,0,0,1,0,0.8966663497021584
3,1,0.1797259709341854,1.4266246176837953,1.2118790509818238,1,-1.0728801678928668,0.8032992908393906,0,0.4021545297228099,1,0,0.2402606522821035,-0.9462313036563114,0,0,1,0,0,0,1,0,0,0,0,1,0,0.6765900805439344
3,1,-0.3091634736396248,0.888968078412026,0.7047519310122846,1,-0.3111865069216206,0.8374681146280917,0,0.4021545297228099,1,0,-0.5221047591490079,-0.7850942467430231,0,0,1,0,0,0,1,0,0,0,0,1,0,0.4080368717897254
1,1,0.2704629453996712,2.096745422852334,-0.24904621888141307,1,-0.780555062614079,-1.6209068327882432,0,0.4021545297228099,1,1,-0.02735860585709835,-1.0755002914189622,0,0,1,0,0,1,0,0,1,0,0,0,0,-0.9393181382369072
1,0,-0.9951715331379196,-1.6021929099919257,-1.3910602310625577,1,1.0694867403021142,-1.6209068327882432,0,0.4021545297228099,1,0,-0.02735860585709835,2.2303160105143887,0,0,0,1,0,1,0,0,0,0,0,1,0,-1.1078534064383745
1,1,-0.20414998405192536,1.0399058991825465,-1.0103888936688428,0,-0.780555062614079,1.604392750815794,0,0.4021545297228099,1,0,-1.2114150707525357,0.5774078595477135,0,0,1,0,0,0,0,1,0,0,0,1,0,-1.394340688278624
3,0,0.2704629453996712,-0.8190853913478497,0.8921456193452287,1,1.0694867403021142,0.83643763141113,0,0.4021545297228099,1,0,-1.2114150707525357,-0.4408612481308542,0,0,1,0,0,0,1,0,0,0,0,1,0,1.501136923457272
3,0,0.2704629453996712,-0.6750804378526029,0.9389895495066833,1,1.0694867403021142,1.1353374323722591,0,0.4021545297228099,1,0,-1.2114150707525357,-0.8928241883904271,0,0,1,0,0,0,1,0,0,0,0,1,0,1.4721369749610507
3,0,2.1424864750467845,-0.9589263971198353,-0.24904621888141307,1,-0.7128194820839084,-0.12019106303520263,0,-1.0944244035852082,1,0,0.9807518045807367,-1.0755002914189622,0,0,1,0,0,0,1,0,1,0,0,0,0,0.1437380515574777
2,0,-0.7386361255753897,-1.4275607471007299,-0.9488724055460186,1,0.900683376078632,-0.6165050009095673,0,0.017643980281516865,0,1,-0.5720814144193146,-1.0736887040855028,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.5710475493729674
2,1,-0.5121905449228524,-0.0736542017225998,-0.43739478319707537,1,-0.44960293453220446,-0.2437184244374456,0,1.1153186302272773,1,0,-0.030045229975946056,-1.0755002914189622,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.44287254787898
2,0,2.0107103533888586,-0.22830152922120125,-0.1348448176632986,1,-0.780555062614079,-0.008257040986224574,0,-2.127944595073082,1,0,-1.2114150707525357,-1.0755002914189622,0,0,0,1,0,0,1,0,1,0,0,0,0,-0.03394064874692402
2,1,-0.6787629135035219,-0.5453533863221383,-0.24904621888141307,0,-0.780555062614079,-0.008257040986224574,0,0.4021545297228099,1,0,-0.02735860585709835,2.2303160105143887,0,0,0,1,0,0,1,0,0,0,0,0,1,-0.03679407203846073
3,0,-0.2200115481541975,-0.42154463612422094,-0.1502318195906887,1,-2.2536434480188863,1.2263763510688581,0,-1.6784041728767225,1,0,-1.0594508959349256,1.6674611153146128,0,0,1,0,0,0,1,0,0,0,0,1,0,0.029070563708364826
0,0,-0.7366818277362183,-0.43079198195633117,-1.4276125212819046,0,0.6082990694621511,-0.008257040986224574,0,0.4021545297228099,0,0,0.05294055142271555,0.5774078595477135,0,0,1,0,0,1,0,0,0,0,0,1,0,-1.4868036640103741
1,0,-0.8369672233207208,-1.0737731481570307,-1.0103888936688428,1,-0.780555062614079,-0.008257040986224574,0,0.4021545297228099,0,0,-1.2114150707525357,0.5774078595477135,0,0,1,0,0,1,0,0,0,0,0,1,0,-0.7797998895096951
3,0,-0.9951715331379196,-0.1965963435111064,0.1668070680512986,1,-0.06380076707746987,-0.36365280210355344,0,0.4021545297228099,1,0,-0.33165519705290125,0.44544297859083604,0,0,1,0,0,0,1,0,0,0,0,1,0,0.3024859754562342
2,1,-0.7988308088048066,1.6403070009745897,0.0796107960449646,1,-0.6934754449926167,-0.5871628379477296,0,1.4510083869565094,1,0,0.6295760498267935,-0.665218736002316,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.4961792155876826
2,0,1.725007450042571,-0.29718632937399836,-0.5081467767035422,0,1.0694867403021142,-0.6671454296717342,0,0.161435838791479,1,0,-1.0006257867024553,-1.0755002914189622,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.44273087914163833
2,0,0.6134180900170849,-0.4586714085907417,-0.32518048636015606,1,0.9548414998172008,-0.11913961537094793,0,-1.4538844415918974,1,0,-0.5897830585695014,-0.4607159808402659,0,1,0,0,0,0,1,0,1,0,0,0,0,-0.1638933734250074
3,0,-0.2045980186573279,-0.4846696608730175,-0.1552579374596994,1,0.5827592423728929,1.084166441828589,0,-1.522828377693023,1,0,-1.1341388096276,-0.40278320305703486,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0500641801827583
2,1,-0.520558603686323,-0.8891538517671558,-0.672741373431569,1,-2.2489776425919317,0.6473512180227595,0,0.4021545297228099,0,0,-0.08675087813625347,-0.2833919944045609,0,0,1,0,0,0,0,1,0,0,0,1,0,-0.41914464965065534
2,1,-0.045945674234726494,0.5114861373476516,-0.0967776839239271,1,1.0694867403021142,-0.008257040986224574,0,0.4021545297228099,0,1,-0.02735860585709835,-1.0755002914189622,0,0,1,0,0,0,0,1,0,0,0,1,0,-0.2811852407471934
3,1,0.0996595607572504,1.0020182022589852,1.3112667413066634,1,0.09986503105931395,1.5227217147597725,0,0.4021545297228099,1,0,0.9990277161163977,-0.9101301367310483,0,0,1,0,0,0,1,0,0,0,0,1,0,0.9759777782110569
2,1,1.6896136654416483,0.12413331513220159,-0.06928476246041067,1,0.8552741000260544,1.604392750815794,0,0.4021545297228099,1,0,1.1566978590383392,0.30038045344569864,0,0,0,1,0,0,1,0,1,0,0,0,0,-0.10227149886884768
2,1,-0.4551186565649174,0.08329703593759999,-0.4393818875782705,1,-0.780555062614079,1.3524597623911077,0,0.4021545297228099,1,0,1.1831200790524807,-1.0602042793899167,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.5015871434954892
3,1,0.38666021405696827,1.2110821968313423,1.2592788374301411,1,-0.3235262857470711,1.1502834706426803,0,0.4021545297228099,1,0,-0.30727547444070424,-1.0755002914189622,0,0,1,0,0,0,1,0,0,0,0,1,0,0.8227746695398406
2,0,-1.2630319962187135,-0.9008107917132344,-0.7369477994258189,1,-1.4820076623987681,-0.008257040986224574,0,-2.127944595073082,1,1,-0.11427782283214266,1.6635304997316138,0,0,0,1,0,0,1,0,0,0,0,1,0,-0.49530837628279945
2,1,-0.22760013428319906,0.5338382932732686,-0.27133060477103993,1,1.0694867403021142,-0.008257040986224574,0,-2.127944595073082,1,0,1.5308395729853943,-1.0755002914189622,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.4760598347343938
2,0,0.3647357861895713,-0.43167972715621583,-0.30330003082663753,1,-0.780555062614079,-0.008257040986224574,0,-0.10689129378962421,1,0,-1.2114150707525357,-0.35781087808553363,0,1,0,0,0,0,1,0,0,0,0,1,0,-0.1487495911978714
2,1,-0.11355460244372591,-0.034413750208742065,-0.4393818875782705,1,-0.780555062614079,-0.008257040986224574,0,0.4021545297228099,1,0,-0.8021056957416214,1.2642507009678017,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.4593942309314457
0,1,-1.1342807409644926,1.1376741235172376,-1.0496363369569373,1,0.18965866000565415,-0.008257040986224574,0,1.6672040921207558,1,0,1.1566978590383392,-1.0120616765848613,0,0,0,1,0,0,1,0,1,0,0,0,0,-1.4572889747863211
1,1,0.11225863558247236,0.8285379944485886,-0.32518048636015606,1,-0.780555062614079,-0.008257040986224574,0,-2.127944595073082,1,0,1.1566978590383392,0.5774078595477135,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.6323040736559848
3,1,-0.38508809498554614,1.8007246722724275,1.1071926440432667,1,-0.780555062614079,0.8234912788825436,0,-0.4094316917857801,1,0,-0.048292724156449716,0.8376846944478321,0,0,1,0,0,0,1,0,0,0,0,1,0,0.4143012010989028
3,0,-0.20414998405192536,-1.0737731481570307,-0.1348448176632986,1,1.0694867403021142,1.604392750815794,0,0.4021545297228099,1,0,2.3407543239337767,-1.0755002914189622,0,0,0,1,0,1,0,0,0,0,0,1,0,0.3426408047123784
3,0,-0.9912569256958031,-0.892081297247722,-0.13020782203537223,1,1.02602740830981,-1.5842916192653784,0,0.4021545297228099,1,0,0.003059804726065428,-0.5581135936359772,0,0,0,1,0,0,1,0,0,0,0,1,0,0.2627965604032221
2,1,1.3778931141200632,0.5114861373476516,-0.058710550184555614,0,-0.780555062614079,-0.008257040986224574,0,0.4021545297228099,0,1,-0.02735860585709835,-1.0755002914189622,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.24039094541858988
0,0,-0.44287158632903856,-1.2116695692054666,-1.6541989884988932,0,-0.764348696420533,-0.3436527193856248,0,-1.1948187368571093,0,0,-1.069751003123051,-1.0755002914189622,0,0,0,1,0,1,0,0,0,0,0,1,0,-1.5704394932338956
3,1,-0.6627801648999294,-0.8716208840694756,0.6761263981186212,1,0.8306370933366191,-1.0149891518140541,0,-1.334056416942439,1,0,-0.9625488989043479,0.8470252784089446,0,0,0,1,0,0,1,0,0,0,0,1,0,1.2627410083968482
2,0,0.18873159306621998,-1.4406232836132886,-0.8258155612075155,0,-0.780555062614079,-1.6209068327882432,0,-2.127944595073082,1,0,-0.3344637789876333,-1.0755002914189622,0,0,0,1,0,0,1,0,0,0,0,1,0,-0.40125925839723586
1,0,1.3778931141200632,-0.7567212910560962,-0.9342546261900999,1,-0.780555062614079,-0.008257040986224574,0,0.4021545297228099,1,0,-0.02735860585709835,0.5774078595477135,0,0,0,1,0,0,1,0,0,0,0,1,0,-0.7925472371343392
3,0,-0.7622647302681375,0.9746354902007008,2.831930611878561,1,1.0694867403021142,0.10343024564460766,0,0.4021545297228099,1,0,1.1408859690061253,0.4899541421882176,0,0,1,0,0,0,1,0,0,0,0,1,0,2.5404723751476355
2,1,2.6435275926576542,1.0399058991825465,0.20775938599104482,1,-0.780555062614079,1.604392750815794,0,-2.127944595073082,1,0,-0.02735860585709835,-1.0755002914189622,0,0,1,0,0,1,0,0,1,0,0,0,0,-0.1604391629072837
3,0,-0.20414998405192536,-1.0737731481570307,-0.32518048636015606,1,-0.780555062614079,-0.008257040986224574,1,-2.127944595073082,1,0,-0.02735860585709835,-1.0755002914189622,0,1,0,0,0,0,1,0,0,0,0,1,0,0.09863195814236234
3,0,-0.9951715331379196,-0.16876975885288206,0.13286880983870059,1,0.13790744065267985,-0.24959975822814748,0,0.4021545297228099,1,0,0.050908710528954924,0.13486649574865062,0,0,1,0,0,0,1,0,0,0,0,1,0,0.2507668478841697
2,1,-0.9956447222285831,0.43385070593886815,-0.058710550184555614,0,-0.780555062614079,1.5660584526148682,0,0.4021545297228099,1,0,-0.02735860585709835,-0.8738587202662356,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.21109533748818674
2,0,0.15864445562949483,-2.094902064322018,-0.8450839261581052,0,-0.780555062614079,-0.5891222074447691,0,-2.127944595073082,1,0,-1.1260244706736715,-1.0755002914189622,0,0,0,1,0,0,1,0,0,0,0,1,0,-0.15129618557939706
0,0,-0.7773246731325664,-1.0709830918145444,-1.5813958997594153,0,1.0694867403021142,1.5228233116966559,0,0.4021545297228099,0,1,0.3227633386430879,-1.0755002914189622,0,0,1,0,0,1,0,0,0,0,0,1,0,-1.5125509561687047
2,1,-0.4048326256679714,-0.057082957991457364,-0.424185830393717,1,-0.5786007993241417,-0.053775694009628484,0,0.7122788998455415,1,0,-0.039986568055208234,-1.0755002914189622,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.4338388464748646
1,1,-0.6787629135035219,1.3569577562834836,-0.553583288796385,0,1.0694867403021142,-1.6209068327882432,1,0.4021545297228099,1,0,1.1566978590383392,0.5774078595477135,0,0,1,0,0,0,1,0,0,0,0,1,0,-1.0219070277887865
2,0,-0.3244112050198064,-1.0744072518712344,-0.8039149681602489,1,1.0592745095500165,-0.48146009469427437,0,0.4021545297228099,0,0,-0.2828590460780954,-0.8259624007756742,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.5148624494734633
0,1,-0.9890930071461231,-0.028410901714296357,-1.326640286515164,1,0.744913556356694,-0.008257040986224574,0,0.4021545297228099,1,0,-0.5799471015156149,0.7423085883207527,0,0,1,0,0,0,1,0,0,0,0,1,0,-1.4704301622768643
2,0,0.7172626079595451,-0.016933624487243292,-0.32518048636015606,1,1.0694867403021142,0.2289218144932654,0,0.4021545297228099,1,0,0.4652988718307356,0.5774078595477135,0,1,0,0,0,0,1,0,1,0,0,0,0,-0.33602463083426015
2,1,-0.9664066673226468,-0.4114623870684122,-0.25424063154868526,0,0.13106783610729814,-0.02021322654264479,0,-0.5211254477490196,1,0,0.5083878706447456,0.3535759964682591,0,0,0,1,0,0,1,0,0,0,0,1,0,-0.09869296379253227
2,1,0.38098131215176995,1.212149604750248,0.016044354703141053,1,-0.14944475225986906,-0.008257040986224574,0,-1.39608685718506,0,0,1.1566978590383392,-0.1596701663965543,0,0,0,1,0,0,1,0,1,0,0,0,0,-0.41454262885657056
3,1,0.028894772976017034,-0.5057113357892838,0.17748661208621072,1,-1.7188333636318731,-1.6122517413556419,0,0.4021545297228099,1,0,-0.11883999239138478,0.13644667594097468,0,0,0,1,0,0,1,0,1,0,0,0,0,0.4584153084160604
0,0,-0.9912396814260327,-0.016933624487243292,-1.3910602310625577,1,-2.479633454412311,-1.5935433911209465,0,1.0606824046768726,0,0,-0.4401064808420691,0.5774078595477135,0,0,1,0,0,1,0,0,0,0,0,1,0,-1.5464436012244855
3,0,-0.753159123012299,0.522456131603345,1.8006037192629791,1,1.0694867403021142,1.5319444589190883,0,0.4021545297228099,1,0,0.5178520339686549,0.008076870212449684,0,0,1,0,0,0,1,0,0,0,0,1,0,1.7456547675769063
3,1,-0.9951715331379196,0.946629242823451,0.8534008144910289,1,-0.780555062614079,0.4418722195007219,0,-2.0180497395875725,1,0,-0.02735860585709835,1.5853066214871159,0,0,0,1,0,0,1,0,0,0,0,1,0,0.5350591139740979
1,0,-0.520558603686323,-0.7567212910560962,-0.781986091232614,1,1.0694867403021142,1.604392750815794,1,-2.127944595073082,1,0,-1.2114150707525357,-1.0755002914189622,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.6044595718946262
3,0,0.2704629453996712,-0.47661654370265444,0.968837646467521,1,1.0694867403021142,1.4320279031186192,0,0.4021545297228099,1,0,-1.2114150707525357,-1.0435826350237956,0,0,1,0,0,0,1,0,0,0,0,1,0,1.3910543969123323
3,0,0.2704629453996712,-0.7316002155784646,0.9670713695291481,1,1.0694867403021142,1.180412606702917,0,0.4021545297228099,1,0,-1.2114150707525357,-1.0142137629974197,0,0,1,0,0,0,1,0,0,0,0,1,0,1.5407210734717736
3,0,-0.13211908717922516,-0.2529047533322327,1.0631462294731848,1,1.0694867403021142,0.6788833594018647,0,0.4021545297228099,1,0,-0.862399034990562,0.14306657308559628,0,0,1,0,0,0,1,0,0,0,0,1,0,1.373161071528049
2,0,-1.1398889255432025,-1.754187570286116,-1.1147261869238765,1,-0.8313479603131432,-0.4741934947324146,0,-0.43326649059092,0,1,-1.0983175493951183,0.8932009205143495,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.6743372814504813
3,0,0.20114857473084233,-0.2791883522859017,0.916635005889575,1,1.0694867403021142,-0.8213066865190483,0,0.4021545297228099,1,0,-1.0819657296149123,-0.44057033629628406,0,0,1,0,0,0,1,0,0,0,0,1,0,1.216914389095829
2,0,-1.1377112432185683,-1.0737731481570307,-0.8200532249719854,1,1.0694867403021142,-0.008257040986224574,0,-0.3551787762527821,1,1,-0.4253247199343144,1.8232791137980906,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.535791042939679
2,1,-0.6832464236437413,1.2784662848605275,-0.05549905451376752,1,1.06134470632748,0.9079812267746346,0,0.5231729660104847,1,0,2.0143099565621045,-0.5292852225749675,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.5078659126709062
2,1,-0.22397962865303267,0.12408047315601775,-0.4078577708531559,1,0.15897201662068342,-1.1697583776328777,0,1.2221520657717844,1,0,-1.054374845869919,1.945238941717167,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.48077065226388166
3,1,0.1902304206974277,0.7241645230909602,1.0514763308869093,1,-0.48633736457090815,0.17945378212973845,0,0.4021545297228099,1,0,0.36518689772382645,-0.9879920280904844,0,0,1,0,0,0,1,0,0,0,0,1,0,0.8440391876570562
0,1,-1.076351068838729,1.4274383841170222,-1.050612644735951,1,0.6397793807805728,-0.008257040986224574,0,1.4409727487780066,1,0,1.1566978590383392,-0.15607839698450374,0,0,0,1,0,0,1,0,1,0,0,0,0,-1.5249321939601435
0,0,-0.6787629135035219,-0.6510373386891172,-1.4291273648019291,0,1.0694867403021142,-0.008257040986224574,1,0.4021545297228099,0,0,1.1566978590383392,0.5774078595477135,0,0,1,0,0,0,1,0,1,0,0,0,0,-1.4318449453053588
3,0,0.18671781040655683,-0.22599761905960059,0.6952959788571573,1,1.0694867403021142,-0.9386382474211877,0,0.4021545297228099,1,0,-0.9769801790984936,0.18626202179480833,0,0,1,0,0,0,1,0,0,0,0,1,0,0.9301472369996258
3,1,-0.23108379318537398,0.6714599360455471,1.146871997030768,1,-1.7375409863429616,-0.008257040986224574,0,0.4021545297228099,1,0,0.10585248266949787,0.0655898093253352,0,0,1,0,0,0,1,0,0,0,0,1,0,0.9702805869372684
3,1,-0.04589710551161271,-0.9898706583728871,0.5358310426019122,1,0.8433061796029895,-1.6201601759346387,0,-1.7335059366660897,1,0,-0.9956219640818073,1.290141854244544,0,0,0,1,0,0,1,0,0,0,0,1,0,1.1540732699292762
3,0,2.1689146632060576,-1.4965089576249466,-0.24904621888141307,1,-0.780555062614079,-0.008257040986224574,0,0.4021545297228099,1,0,-1.2114150707525357,-1.0755002914189622,0,0,1,0,0,0,1,0,1,0,0,0,0,0.3990147091730653
2,0,2.2287247517583086,-0.24890989993276105,-0.35469873160714177,1,0.0419716729206579,-1.5728530942921266,0,0.4021545297228099,1,0,-1.2114150707525357,-1.0755002914189622,0,0,0,1,0,0,1,0,1,0,0,0,0,-0.28163860186070533
3,0,-0.035840532149462985,0.37740490697966667,1.7748536634505865,1,1.0694867403021142,1.3564623591743596,0,0.4021545297228099,1,0,0.32283675014391144,0.11980684958519307,0,0,1,0,0,0,1,0,0,0,0,1,0,1.8041635094985482
2,1,-0.3623542938691242,0.8285379944485886,0.12401169176442743,0,-0.780555062614079,-0.008257040986224574,0,-2.127944595073082,0,0,-1.2114150707525357,-1.0755002914189622,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.1670206979971635
3,1,-0.19092078146070124,1.5530331931099375,1.327737133860276,1,1.0694867403021142,0.009519197668808727,0,-0.14489464769362118,1,0,-0.12625336991809505,-1.0755002914189622,0,0,1,0,0,0,1,0,0,0,0,1,0,0.7313066852157002
2,1,-0.2227298146054769,0.9706934787774106,0.12817086872965774,1,-0.9671946798594763,-0.9782013847634669,0,-0.3884685554872839,1,0,-1.2114150707525357,1.1820300908142667,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.21569147552406773
2,1,-0.4224331715437545,-1.0176126958692202,-0.7583218098120686,1,-0.11917251823875198,0.2898299844798357,0,0.8787202057206772,1,0,0.3967526590214739,-1.0508967535918232,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.47814118859192956
2,0,-0.5726117767239272,-2.031185209439966,-0.8256508827869588,0,-0.2365188197559227,-0.008257040986224574,0,0.6671925334416788,1,0,0.09470340699604259,1.0088879620005071,0,0,0,1,0,0,1,0,0,0,0,1,0,-0.15165842078324362
2,1,-0.3623542938691242,-0.10884695786080435,-0.2285280337958918,1,-0.780555062614079,-0.008257040986224574,0,-0.8143512858172397,1,0,1.9953058503005328,1.4147314590318079,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.19036699777936986
3,1,0.853839439398874,2.1939535222394815,1.6420959049513435,1,-0.6164933555314709,-0.7819822213459559,0,0.4021545297228099,1,0,0.9877933883774699,-1.0755002914189622,0,0,1,0,0,0,1,0,0,0,0,1,0,0.7368065396620579
